S.No.,District Code,District Name,Sub-District Code,Sub-District Name,Village Code,Village Version,Village Name ,Village Name,Village Category,Village Status,Census 2001 Code,Census 2011 Code,
252,646,Balod,3322,Daundi,443268,1,Pathara Tola,पथराटोला,Rural,Inhabitant,01215900,443268,
253,646,Balod,3322,Daundi,443281,1,Pendri,पेंड्री,Rural,Inhabitant,01217200,443281,
254,646,Balod,3322,Daundi,443319,1,Petechuwa,पेटेचुवा,Rural,Inhabitant,01221200,443319,
255,646,Balod,3322,Daundi,443318,1,Pusawad,पूसावद,Rural,Inhabitant,01221100,443318,
256,646,Balod,3322,Daundi,443260,1,Putarwahi,पुतरवाही,Rural,Inhabitant,01215000,443260,
257,646,Balod,3322,Daundi,443334,1,Putarwahi,पुतरवाही,Rural,Inhabitant,01222700,443334,
258,646,Balod,3322,Daundi,443255,1,Rajhi,राझी,Rural,Inhabitant,01214500,443255,
259,646,Balod,3322,Daundi,443346,3,Rajolidih,रजोलीडीह,Rural,Inhabitant,01224100,443346,
260,646,Balod,3322,Daundi,443320,1,Rajolidih,रजोलीडीह,Rural,Inhabitant,01221300,443320,
261,646,Balod,3322,Daundi,443339,1,Salhe,साल्हे,Rural,Inhabitant,01223200,443339,
262,646,Balod,3322,Daundi,443277,1,Salhe,साल्हे,Rural,Inhabitant,01216800,443277,
263,646,Balod,3322,Daundi,443248,1,Sikari Tola,शिकारी टोला,Rural,Inhabitant,01213800,443248,
264,646,Balod,3322,Daundi,443238,1,Singanwahi,सिंगनवाही,Rural,Inhabitant,01212800,443238,
265,646,Balod,3322,Daundi,443331,1,Singhola,सिंघोला,Rural,Inhabitant,01222400,443331,
266,646,Balod,3322,Daundi,443247,1,Suvarbor,सुवारबोर,Rural,Inhabitant,01213700,443247,
267,646,Balod,3322,Daundi,443272,1,Tekadhoda,टेकाधोबा,Rural,Inhabitant,01216300,443272,
268,646,Balod,3322,Daundi,443291,1,Thema Buzurg,थेमा बुजुर्ग,Rural,Inhabitant,01218200,443291,
269,646,Balod,3322,Daundi,443290,1,Themakhurd,थेमाखुर्द,Rural,Inhabitant,01218100,443290,
270,646,Balod,3322,Daundi,443302,1,Tuedand,तुवेडांड,Rural,Inhabitant,01219300,443302,
271,646,Balod,3322,Daundi,443322,1,Tumdisur,तुमड़ीसुर,Rural,Inhabitant,01221500,443322,
272,646,Balod,3322,Daundi,931298,1,Ukari,उकारी,Rural,Inhabitant,,000000,
273,646,Balod,3322,Daundi,443283,1,Urjhe,उरझे,Rural,Inhabitant,01217400,443283,
274,646,Balod,3322,Daundi,443341,2,Wonpandel,वोनपंदल,Rural,Inhabitant,01223600,443341,
275,646,Balod,3320,Daundilohara,443046,1,Andi,आंदी,Rural,Inhabitant,01194100,443046,
276,646,Balod,3320,Daundilohara,443067,1,Annu Tola,अन्नू टोला,Rural,Inhabitant,01196300,443067,
277,646,Balod,3320,Daundilohara,443096,1,Arajpuri,अरजपूरी,Rural,Inhabitant,01199200,443096,
278,646,Balod,3320,Daundilohara,443061,1,Arjuni,अर्जुनी,Rural,Inhabitant,01195700,443061,
279,646,Balod,3320,Daundilohara,443104,1,Badajungera,बड़ाजुंगेरा,Rural,Inhabitant,01200000,443104,
280,646,Balod,3320,Daundilohara,443044,1,Badgaon,बडगाँव,Rural,Inhabitant,01193900,443044,
281,646,Balod,3320,Daundilohara,443056,1,Bagaikonha,बगाईकोंदा,Rural,Inhabitant,01195200,443056,
282,646,Balod,3320,Daundilohara,443116,1,Baghmar,बाघमार,Rural,Inhabitant,01201200,443116,
283,646,Balod,3320,Daundilohara,443129,1,Baihakuwa,बैहाकुवा,Rural,Inhabitant,01202500,443129,
284,646,Balod,3320,Daundilohara,443037,1,Bangaon,बनगाँव,Rural,Inhabitant,01193200,443037,
285,646,Balod,3320,Daundilohara,443078,1,Banjaridih,बंजारीडीह,Rural,Inhabitant,01197400,443078,
286,646,Balod,3320,Daundilohara,443065,1,Banjari Nakapara,बंजारी नाकापारा,Rural,Inhabitant,01196100,443065,
287,646,Balod,3320,Daundilohara,443105,1,Bardih,बारडीह,Rural,Inhabitant,01200100,443105,
288,646,Balod,3320,Daundilohara,443124,1,Batera,बटेरा,Rural,Inhabitant,01202000,443124,
289,646,Balod,3320,Daundilohara,443125,1,Bhalu Konha,भालू कोन्हा,Rural,Inhabitant,01202100,443125,
290,646,Balod,3320,Daundilohara,443099,1,Bhanwarmara,भवंरमारा,Rural,Inhabitant,01199500,443099,
291,646,Balod,3320,Daundilohara,443130,1,Bharda,भरदा,Rural,Inhabitant,01202600,443130,
292,646,Balod,3320,Daundilohara,443079,1,Bharri Tola,भर्री टोला,Rural,Inhabitant,01197500,443079,
293,646,Balod,3320,Daundilohara,443050,1,Bhedi,भेदी,Rural,Inhabitant,01194500,443050,
294,646,Balod,3320,Daundilohara,443057,1,Bhejra Pathar,भेजरा पथर,Rural,Un-Inhabitant,01195300,443057,
295,646,Balod,3320,Daundilohara,443071,1,Bhima Tola,भीमा टोला,Rural,Inhabitant,01196700,443071,
296,646,Balod,3320,Daundilohara,443118,1,Bhimdo,भीमदो,Rural,Inhabitant,01201400,443118,
297,646,Balod,3320,Daundilohara,443066,1,Bhimpuri Uparpara,भीमपूरी ऊपरवारा,Rural,Inhabitant,01196200,443066,
298,646,Balod,3320,Daundilohara,443045,1,Bijora,बिजोरा,Rural,Inhabitant,01194000,443045,
299,646,Balod,3320,Daundilohara,443138,1,Boirdih,बोइरडीह,Rural,Inhabitant,01203400,443138,
300,646,Balod,3320,Daundilohara,443117,1,Bullu Tola,बुल्लू टोला,Rural,Inhabitant,01201300,443117,
301,646,Balod,3320,Daundilohara,443103,1,Chikhli,चिखली,Rural,Inhabitant,01199900,443103,
302,646,Balod,3320,Daundilohara,443068,1,Chilamgato,चिलमगाटो,Rural,Inhabitant,01196400,443068,
303,646,Balod,3320,Daundilohara,443127,1,Chilhati Kalan,चिलहटी कलन,Rural,Inhabitant,01202300,443127,
304,646,Balod,3320,Daundilohara,443128,1,Chilhati Khurd,चिलहटी खुर्द,Rural,Inhabitant,01202400,443128,
305,646,Balod,3320,Daundilohara,443077,1,Dalli,डाली,Rural,Inhabitant,01197300,443077,
306,646,Balod,3320,Daundilohara,443040,1,Daragaon,डारागाँव,Rural,Inhabitant,01193500,443040,
307,646,Balod,3320,Daundilohara,956381,1,Daundilohara,डौंडीलोहारा,Urban,Inhabitant,,000000,
308,646,Balod,3320,Daundilohara,443041,1,Deori,देवरी,Rural,Inhabitant,01193600,443041,
309,646,Balod,3320,Daundilohara,443052,1,Dhangaon,धनगाँव,Rural,Inhabitant,01194800,443052,
310,646,Balod,3320,Daundilohara,443110,1,Dhutamardi,धुतामरदी,Rural,Inhabitant,01200600,443110,
311,646,Balod,3320,Daundilohara,443032,1,Dubchera,डूबचेरा,Rural,Inhabitant,01192700,443032,
312,646,Balod,3320,Daundilohara,443036,1,Dudhli,दूधली,Rural,Inhabitant,01193100,443036,
313,646,Balod,3320,Daundilohara,443076,1,Dumar Tola,डुमार टोला,Rural,Inhabitant,01197200,443076,
314,646,Balod,3320,Daundilohara,443063,1,Durgi Tola,दूरगी टोला,Rural,Inhabitant,01195900,443063,
315,646,Balod,3320,Daundilohara,443134,1,Gainji,गैंजी,Rural,Inhabitant,01203000,443134,
316,646,Balod,3320,Daundilohara,443055,1,Ghorda,घोरबा,Rural,Inhabitant,01195100,443055,
317,646,Balod,3320,Daundilohara,443054,1,Gurami,गुरामी,Rural,Inhabitant,01195000,443054,
318,646,Balod,3320,Daundilohara,443095,1,Hitapathar,हितापथर,Rural,Inhabitant,01199100,443095,
319,646,Balod,3320,Daundilohara,443081,1,Huchche Tola,हुच्चे टोला,Rural,Inhabitant,01197700,443081,
320,646,Balod,3320,Daundilohara,443074,1,Jarradih,जर्राडीह,Rural,Inhabitant,01197000,443074,
321,646,Balod,3320,Daundilohara,443135,1,Jatadah,जाताडाह,Rural,Inhabitant,01203100,443135,
322,646,Balod,3320,Daundilohara,443136,1,Jharan Tola,झरण टोला,Rural,Inhabitant,01203200,443136,
323,646,Balod,3320,Daundilohara,443109,1,Jhika Tola,झिका टोला,Rural,Inhabitant,01200500,443109,
324,646,Balod,3320,Daundilohara,443123,1,Jogibhat,जोगीभाट,Rural,Inhabitant,01201900,443123,
325,646,Balod,3320,Daundilohara,443075,1,Junnapani,जुन्नापानी,Rural,Inhabitant,01197100,443075,
326,646,Balod,3320,Daundilohara,443033,1,Kalkasa,कलकसा,Rural,Inhabitant,01192800,443033,
327,646,Balod,3320,Daundilohara,443087,1,Kamkapar,कमकापार,Rural,Inhabitant,01198300,443087,
328,646,Balod,3320,Daundilohara,443122,1,Kamta,कामता,Rural,Inhabitant,01201800,443122,
329,646,Balod,3320,Daundilohara,443053,1,Kariyagondi,करियागोंदी,Rural,Inhabitant,01194900,443053,
330,646,Balod,3320,Daundilohara,443082,1,Karrigaon,कर्रीगाँव,Rural,Inhabitant,01197800,443082,
331,646,Balod,3320,Daundilohara,443083,1,Kartu Tola,करतु टोला,Rural,Inhabitant,01197900,443083,
332,646,Balod,3320,Daundilohara,443121,3,Kasahi,कसाही,Rural,Inhabitant,01201700,443121,
333,646,Balod,3320,Daundilohara,443102,1,Kerijungera,कर्रीजुंगेरा,Rural,Inhabitant,01199800,443102,
334,646,Balod,3320,Daundilohara,443108,1,Khadbattar,खादबत्तर,Rural,Inhabitant,01200400,443108,
335,646,Balod,3320,Daundilohara,443038,1,Khadenadih,खदेनाडीह,Rural,Inhabitant,01193300,443038,
336,646,Balod,3320,Daundilohara,443031,1,Khaira,खैरा,Rural,Inhabitant,01192600,443031,
337,646,Balod,3320,Daundilohara,443062,1,Khair Katta,खैर कट्टा,Rural,Inhabitant,01195800,443062,
338,646,Balod,3320,Daundilohara,443035,1,Khapri,खपरी,Rural,Inhabitant,01193000,443035,
339,646,Balod,3320,Daundilohara,443039,1,Kharthuli,खरथुली,Rural,Inhabitant,01193400,443039,
340,646,Balod,3320,Daundilohara,443113,1,Kholajhar,खोलाझार,Rural,Inhabitant,01200900,443113,
341,646,Balod,3320,Daundilohara,443112,1,Killekoda,किल्लेकोडा,Rural,Inhabitant,01200800,443112,
342,646,Balod,3320,Daundilohara,443029,1,Koba,कोबा,Rural,Inhabitant,01192400,443029,
343,646,Balod,3320,Daundilohara,443030,1,Kochera,कोचेरा,Rural,Inhabitant,01192500,443030,
344,646,Balod,3320,Daundilohara,443107,1,Kodekasa Maipara,कोड़ेकसा मैंपारा,Rural,Inhabitant,01200300,443107,
345,646,Balod,3320,Daundilohara,443133,1,Koliyari Khurd,कोलियारी खुर्द,Rural,Un-Inhabitant,01202900,443133,
346,646,Balod,3320,Daundilohara,443034,1,Korguda,कोरगुडा,Rural,Inhabitant,01192900,443034,
347,646,Balod,3320,Daundilohara,443051,1,Kotera,कोटेरा,Rural,Inhabitant,01194700,443051,
348,646,Balod,3320,Daundilohara,443073,1,Kudari,कदारी,Rural,Inhabitant,01196900,443073,
349,646,Balod,3320,Daundilohara,443028,1,Kumhalori,कुम्हालोरी,Rural,Inhabitant,01192300,443028,
350,646,Balod,3320,Daundilohara,443088,1,Kurrubhatt,कुर्रुभाट,Rural,Inhabitant,01198400,443088,
351,646,Balod,3320,Daundilohara,443094,1,Lamti,लमती,Rural,Inhabitant,01199000,443094,
352,646,Balod,3320,Daundilohara,443119,1,Lurkajhar,लुरकाझार,Rural,Inhabitant,01201500,443119,
353,646,Balod,3320,Daundilohara,443058,1,Madiya Katta,मदिया कट्टा,Rural,Inhabitant,01195400,443058,
354,646,Balod,3320,Daundilohara,443080,1,Mangchuwa,मांगचुवा,Rural,Inhabitant,01197600,443080,
355,646,Balod,3320,Daundilohara,443086,1,Maras Kola,मारस कोला,Rural,Inhabitant,01198200,443086,
356,646,Balod,3320,Daundilohara,443139,1,Markam Tola,मरकाम टोला,Rural,Inhabitant,01203500,443139,
357,646,Balod,3320,Daundilohara,443098,1,Masulgondi,मासुलगोंदी,Rural,Un-Inhabitant,01199400,443098,
358,646,Balod,3320,Daundilohara,443100,1,Matri,मात्री,Rural,Inhabitant,01199600,443100,
359,646,Balod,3320,Daundilohara,443093,1,Mudpar,मुडपार,Rural,Inhabitant,01198900,443093,
360,646,Balod,3320,Daundilohara,443059,1,Munda Tola,मुंडा टोला,Rural,Inhabitant,01195500,443059,
361,646,Balod,3320,Daundilohara,443085,1,Mundori,मुन्डोरी,Rural,Inhabitant,01198100,443085,
362,646,Balod,3320,Daundilohara,443114,1,Nalpani,नलपानी,Rural,Inhabitant,01201000,443114,
363,646,Balod,3320,Daundilohara,443070,1,Nangu Tola,नंगू टोला,Rural,Inhabitant,01196600,443070,
364,646,Balod,3320,Daundilohara,443042,1,Nargi,नरगी,Rural,Inhabitant,01193700,443042,
365,646,Balod,3320,Daundilohara,443043,1,Parri,पर्री,Rural,Inhabitant,01193800,443043,
366,646,Balod,3320,Daundilohara,443137,1,Parsu Tola,परसु टोला,Rural,Un-Inhabitant,01203300,443137,
367,646,Balod,3320,Daundilohara,443092,1,Pidiyal,पीडियाल,Rural,Inhabitant,01198800,443092,
368,646,Balod,3320,Daundilohara,443115,1,Pingal,पिंगल,Rural,Inhabitant,01201100,443115,
369,646,Balod,3320,Daundilohara,443111,1,Piparkhar,पिपरखार,Rural,Inhabitant,01200700,443111,
370,646,Balod,3320,Daundilohara,443064,1,Punarkasa,पुनारकसा,Rural,Inhabitant,01196000,443064,
371,646,Balod,3320,Daundilohara,443097,1,Putargondi,पुतरगोंदी,Rural,Un-Inhabitant,01199300,443097,
372,646,Balod,3320,Daundilohara,443101,1,Raigarh,रायगढ़,Rural,Inhabitant,01199700,443101,
373,646,Balod,3320,Daundilohara,443047,1,Raipura,रायपुरा,Rural,Inhabitant,01194200,443047,
374,646,Balod,3320,Daundilohara,443060,1,Ranhta,रान्हता,Rural,Inhabitant,01195600,443060,
375,646,Balod,3320,Daundilohara,443132,1,Reghai,रेघई,Rural,Inhabitant,01202800,443132,
376,646,Balod,3320,Daundilohara,443072,1,Rengadabri,रेंगाडबरी,Rural,Inhabitant,01196800,443072,
377,646,Balod,3320,Daundilohara,443131,1,Rengani,रेंगनी,Rural,Inhabitant,01202700,443131,
378,646,Balod,3320,Daundilohara,443106,1,Rupu Tola,रूपु टोला,Rural,Inhabitant,01200200,443106,
379,646,Balod,3320,Daundilohara,443140,1,Sahgaon,सहगाँव,Rural,Inhabitant,01203600,443140,
380,646,Balod,3320,Daundilohara,443141,1,Salhe Tola,साल्हे टोला,Rural,Inhabitant,01203700,443141,
381,646,Balod,3320,Daundilohara,443048,3,Sambalpur,संबलपुर,Rural,Inhabitant,01194300,443048,
382,646,Balod,3320,Daundilohara,443049,1,Semhardih,सेम्हराडीह,Rural,Inhabitant,01194400,443049,
383,646,Balod,3320,Daundilohara,443126,1,Siwani,सिवनी,Rural,Inhabitant,01202200,443126,
384,646,Balod,3320,Daundilohara,443142,3,Sundar Nagar,,Rural,Inhabitant,,443142,
385,646,Balod,3320,Daundilohara,443089,1,Tekapar,टेकापार,Rural,Inhabitant,01198500,443089,
386,646,Balod,3320,Daundilohara,443091,1,Tuagodi,तुआगोडी,Rural,Inhabitant,01198700,443091,
387,646,Balod,3320,Daundilohara,443090,1,Tumdikasa,तुमडीकसा,Rural,Inhabitant,01198600,443090,
388,646,Balod,3320,Daundilohara,443069,1,Tunda Kundel,तुन्दा कंडेल,Rural,Inhabitant,01196500,443069,
389,646,Balod,3320,Daundilohara,443084,1,Turmuda,तुरमुड़ा,Rural,Inhabitant,01198000,443084,
390,646,Balod,3320,Daundilohara,443120,1,Ureta,उरेटा,Rural,Inhabitant,01201600,443120,
391,646,Balod,3319,Gunderdehi,442901,1,Achaud,अचौद,Rural,Inhabitant,01179600,442901,
392,646,Balod,3319,Gunderdehi,442812,1,Arjuni,अर्जुनी,Rural,Inhabitant,01170300,442812,
393,646,Balod,3319,Gunderdehi,931308,1,Baghmara,बघमरा,Urban,Inhabitant,,000000,
394,646,Balod,3319,Gunderdehi,442911,1,Barbaspur,बरबसपुर,Rural,Inhabitant,01180600,442911,
395,646,Balod,3319,Gunderdehi,442928,1,Belaudi,बेलौदी,Rural,Inhabitant,01182300,442928,
396,646,Balod,3319,Gunderdehi,442883,1,Beltikri,बेलटिकरी,Rural,Inhabitant,01177800,442883,
397,646,Balod,3319,Gunderdehi,442818,1,Bharda Khurd,भरदा खुर्द,Rural,Inhabitant,01170900,442818,
398,646,Balod,3319,Gunderdehi,442899,1,Bhatgaon,भटगाँव,Rural,Inhabitant,01179400,442899,
399,646,Balod,3319,Gunderdehi,442918,1,Bhathagaon,भाटागाँव,Rural,Inhabitant,01181300,442918,
400,646,Balod,3319,Gunderdehi,442889,1,Bhathagaon (Bhagwan),भाटागाँव (भगवान),Rural,Inhabitant,01178400,442889,
401,646,Balod,3319,Gunderdehi,442872,1,Bhendra,भेन्द्रा,Rural,Inhabitant,01176700,442872,
402,646,Balod,3319,Gunderdehi,442898,4,Bhothipar,Bhothipar,Rural,Inhabitant,01179300,442898,
403,646,Balod,3319,Gunderdehi,442929,1,Bhusrenga,भुसरेंगा,Rural,Inhabitant,01182400,442929,
404,646,Balod,3319,Gunderdehi,442917,1,Biretara,बिरेतरा,Rural,Inhabitant,01181200,442917,
405,646,Balod,3319,Gunderdehi,442903,1,Bodal,बोदल,Rural,Inhabitant,01179800,442903,
406,646,Balod,3319,Gunderdehi,442904,1,Borgahan,बोरगहन,Rural,Inhabitant,01179900,442904,
407,646,Balod,3319,Gunderdehi,931309,1,Chainganj,चैनगंज,Urban,Inhabitant,,000000,
408,646,Balod,3319,Gunderdehi,442922,1,Charachar,चराचर,Rural,Inhabitant,01181700,442922,
409,646,Balod,3319,Gunderdehi,442896,1,Charbhatha,चारभाटा,Rural,Inhabitant,01179100,442896,
410,646,Balod,3319,Gunderdehi,442924,1,Chichboda,चिचबोडा,Rural,Inhabitant,01181900,442924,
411,646,Balod,3319,Gunderdehi,442815,1,Dangania,डंगनिया,Rural,Inhabitant,01170600,442815,
412,646,Balod,3319,Gunderdehi,442915,1,Dania,दनिया,Rural,Inhabitant,01181000,442915,
413,646,Balod,3319,Gunderdehi,442801,1,Dankidih,दनकीडीह,Rural,Inhabitant,01169200,442801,
414,646,Balod,3319,Gunderdehi,442799,1,Deori,देवरी,Rural,Inhabitant,01169000,442799,
415,646,Balod,3319,Gunderdehi,442811,1,Deori (Kachandur),देवरी (कचान्दुर),Rural,Inhabitant,01170200,442811,
416,646,Balod,3319,Gunderdehi,442927,1,Dhabdih,धाबडीह,Rural,Inhabitant,01182200,442927,
417,646,Balod,3319,Gunderdehi,442817,1,Dharmi,धरमी,Rural,Inhabitant,01170800,442817,
418,646,Balod,3319,Gunderdehi,442894,1,Dongitarai,डोंगीतराई,Rural,Inhabitant,01178900,442894,
419,646,Balod,3319,Gunderdehi,442909,1,Funda,फुंडा,Rural,Inhabitant,01180400,442909,
420,646,Balod,3319,Gunderdehi,442810,1,Gorkapar (Gandhi),गोरकापार (गाँधी),Rural,Inhabitant,01170100,442810,
421,646,Balod,3319,Gunderdehi,931311,1,Gundardehi,गुंडरदेही,Urban,Inhabitant,,000000,
422,646,Balod,3319,Gunderdehi,442819,1,Gureda,गुरेदा,Rural,Inhabitant,01171000,442819,
423,646,Balod,3319,Gunderdehi,442925,1,Haldi,हल्दी,Rural,Inhabitant,01182000,442925,
424,646,Balod,3319,Gunderdehi,442881,1,Haransinghi,हरणसिंघी,Rural,Inhabitant,01177600,442881,
425,646,Balod,3319,Gunderdehi,442878,1,Hira Khapri,हिराखपरी,Rural,Inhabitant,01177300,442878,
426,646,Balod,3319,Gunderdehi,442862,1,Iraguda,इरागुडा,Rural,Inhabitant,01175400,442862,
427,646,Balod,3319,Gunderdehi,442890,1,Jarwai,जरवाई,Rural,Inhabitant,01178500,442890,
428,646,Balod,3319,Gunderdehi,442892,1,Joratarai,जोरातराई,Rural,Inhabitant,01178700,442892,
429,646,Balod,3319,Gunderdehi,442916,1,Junwani,जुनवानी,Rural,Inhabitant,01181100,442916,
430,646,Balod,3319,Gunderdehi,442870,1,Kachandur,कचान्दुर,Rural,Inhabitant,01176500,442870,
431,646,Balod,3319,Gunderdehi,442923,1,Kajrabandha,कजराबांधा,Rural,Inhabitant,01181800,442923,
432,646,Balod,3319,Gunderdehi,442895,1,Kalangpur,कलंगपुर,Rural,Inhabitant,01179000,442895,
